original_user_id,mapped_user_id
494370,60299
1468152,60300
1446763,60301
1407152,60302
1407923,60303
1361052,60304
1353167,60305
1342181,60306
1338384,60307
606211,60308
1313182,60309
345643,60310
614247,60311
479407,60312
502625,60313
475012,60314
35658,60315
380133,60316
384526,60317
386021,60318
341045,60319
643522,60320
7780659,60321
380323,60322
7255435,60323
9752636,60324
341227,60325
6956383,60326
6788982,60327
6620568,60328
2198543,60329
6356876,60330
6202819,60331
5815966,60332
1443286,60333
423493,60334
1432083,60335
692851,60336
418398,60337
406377,60338
328443,60339
378255,60340
380185,60341
380016,60342
1429986,60343
365557,60344
381624,60345
380232,60346
8239454,60347
6702610,60348
8331537,60349
2263721,60350
369276,60351
11398521,60352
10208262,60353
9393282,60354
6364341,60355
6693068,60356
8350124,60357
6113540,60358
7758305,60359
2006148,60360
305553,60361
380538,60362
40757,60363
380329,60364
10046204,60365
8427860,60366
7367887,60367
8202330,60368
6839006,60369
6692764,60370
6297307,60371
10793158,60372
8356625,60373
7199677,60374
6991440,60375
1438651,60376
6759983,60377
6537130,60378
6501482,60379
1343869,60380
396727,60381
395714,60382
227275,60383
6437904,60384
9817582,60385
8944093,60386
1396655,60387
406226,60388
361742,60389
482264,60390
6455558,60391
6653275,60392
6634194,60393
6463134,60394
203875,60395
7015217,60396
6739381,60397
6522467,60398
6499005,60399
447255,60400
391475,60401
372644,60402
166047,60403
136882,60404
8387582,60405
621320,60406
96985,60407
9252771,60408
7135265,60409
6912515,60410
6799017,60411
6542790,60412
386952,60413
389020,60414
383072,60415
382392,60416
382161,60417
370984,60418
9317381,60419
8806260,60420
8380558,60421
8338382,60422
1865133,60423
7645438,60424
6506473,60425
7441330,60426
6974374,60427
1888009,60428
5869554,60429
6506715,60430
6258297,60431
6303479,60432
6011040,60433
1432979,60434
1321020,60435
673866,60436
571754,60437
570550,60438
497737,60439
489762,60440
474273,60441
455312,60442
435175,60443
412550,60444
410594,60445
408403,60446
400702,60447
397066,60448
397415,60449
396898,60450
302692,60451
114929,60452
378317,60453
33918,60454
474057,60455
6328630,60456
204221,60457
447581,60458
287436,60459
380973,60460
12294111,60461
8045201,60462
7408358,60463
6184098,60464
528423,60465
10450884,60466
9471549,60467
8422197,60468
7678184,60469
7480166,60470
1350950,60471
6855318,60472
6666179,60473
6666062,60474
1318813,60475
560419,60476
7618036,60477
7458813,60478
1361525,60479
1316124,60480
424435,60481
381115,60482
378682,60483
11292176,60484
7866163,60485
8284198,60486
8301738,60487
7057828,60488
6650934,60489
6719250,60490
6437970,60491
6471328,60492
6164759,60493
6334208,60494
5820483,60495
1891155,60496
2124041,60497
2116701,60498
514747,60499
349518,60500
177700,60501
9310043,60502
8888532,60503
10507867,60504
7499970,60505
6709627,60506
659140,60507
388155,60508
8712139,60509
7239020,60510
362962,60511
8814235,60512
8777210,60513
5956379,60514
6804459,60515
6477498,60516
6366920,60517
6649998,60518
6457433,60519
6299405,60520
1433337,60521
10264628,60522
10063170,60523
10111140,60524
9848787,60525
8877062,60526
385595,60527
430179,60528
6599619,60529
6307759,60530
6509634,60531
6464742,60532
381290,60533
381261,60534
9393608,60535
9189702,60536
7520212,60537
7169097,60538
6971500,60539
7208663,60540
7213515,60541
6470573,60542
697757,60543
457400,60544
394029,60545
6418189,60546
734093,60547
10632657,60548
10317299,60549
10249393,60550
9992035,60551
8488758,60552
8465412,60553
8380010,60554
8325556,60555
7975528,60556
7629555,60557
7307238,60558
7305029,60559
7084206,60560
7077677,60561
6899009,60562
6273950,60563
6546448,60564
6486760,60565
6422390,60566
6372261,60567
171894,60568
6332171,60569
2277078,60570
6068057,60571
409962,60572
341097,60573
376863,60574
384316,60575
365010,60576
359510,60577
6368774,60578
6601825,60579
1439059,60580
388613,60581
387397,60582
10668257,60583
390455,60584
375286,60585
10425149,60586
9978832,60587
9236438,60588
7609168,60589
8884159,60590
8839409,60591
6833902,60592
6208576,60593
6385142,60594
6225312,60595
5834600,60596
393541,60597
483330,60598
437864,60599
10806217,60600
6026288,60601
390018,60602
384055,60603
5934162,60604
1365400,60605
6296730,60606
402680,60607
11257327,60608
9362641,60609
6065131,60610
6225345,60611
1865581,60612
6699701,60613
6832233,60614
6571001,60615
6484606,60616
6338997,60617
6161694,60618
634675,60619
400070,60620
504966,60621
381958,60622
10221985,60623
379287,60624
6468658,60625
7115591,60626
568413,60627
382798,60628
380935,60629
367664,60630
10105189,60631
7297489,60632
410611,60633
12825582,60634
8848072,60635
6652350,60636
6434104,60637
6468657,60638
6268840,60639
1804344,60640
655481,60641
641274,60642
626213,60643
403168,60644
9969016,60645
11271566,60646
195639,60647
11030655,60648
10042643,60649
9352906,60650
9169065,60651
8770083,60652
8390092,60653
6790985,60654
7481676,60655
7648428,60656
7398077,60657
7082894,60658
6918638,60659
6852023,60660
6793167,60661
6609843,60662
6480149,60663
6461207,60664
6444424,60665
6409870,60666
6423621,60667
6379022,60668
6207601,60669
2247019,60670
1854416,60671
1456794,60672
1321405,60673
1997139,60674
2129272,60675
739389,60676
1888546,60677
1407865,60678
1325439,60679
1315456,60680
1313857,60681
584964,60682
56558,60683
381768,60684
7502639,60685
442817,60686
372259,60687
144679,60688
6580146,60689
9795929,60690
1904147,60691
1806204,60692
610813,60693
364339,60694
10151174,60695
6557611,60696
464469,60697
383662,60698
7983322,60699
396697,60700
1382254,60701
8281032,60702
7628762,60703
7457329,60704
6272697,60705
368841,60706
383326,60707
9771840,60708
9159165,60709
8008510,60710
8227229,60711
8225528,60712
8008087,60713
8227160,60714
8226809,60715
1313988,60716
507970,60717
383709,60718
372447,60719
9434842,60720
9416881,60721
8316520,60722
8602276,60723
8272462,60724
8336863,60725
8237494,60726
8211438,60727
6266376,60728
6577712,60729
1313854,60730
7007751,60731
7069183,60732
7045478,60733
7036526,60734
6672106,60735
6734270,60736
6677350,60737
39454,60738
1329508,60739
377130,60740
2291084,60741
6198562,60742
627183,60743
407926,60744
382364,60745
382343,60746
9710937,60747
5902697,60748
1443008,60749
594082,60750
29153,60751
10252813,60752
10413699,60753
384345,60754
10036094,60755
413007,60756
368366,60757
8943593,60758
7602701,60759
7456982,60760
6468997,60761
6323989,60762
2121436,60763
1357880,60764
226003,60765
382893,60766
10628368,60767
6296652,60768
5980231,60769
603114,60770
553280,60771
583084,60772
396548,60773
383186,60774
267150,60775
7458549,60776
392471,60777
7186896,60778
1309835,60779
1349387,60780
523478,60781
336756,60782
7162167,60783
6792718,60784
5850590,60785
6295768,60786
6465474,60787
6361927,60788
2212109,60789
383977,60790
10514837,60791
2257020,60792
382589,60793
486830,60794
293882,60795
456616,60796
320902,60797
5914996,60798
392097,60799
388812,60800
240742,60801
10578936,60802
6673635,60803
486222,60804
10618231,60805
5843614,60806
1453687,60807
552463,60808
393882,60809
383301,60810
37037,60811
383115,60812
12921567,60813
10870219,60814
6576880,60815
7552717,60816
7180688,60817
7566430,60818
7503824,60819
7436031,60820
6542060,60821
6917985,60822
6534890,60823
6467915,60824
1444790,60825
517612,60826
710426,60827
687227,60828
648756,60829
389087,60830
378794,60831
6967260,60832
6710036,60833
1444704,60834
1460805,60835
1351937,60836
627483,60837
509850,60838
115094,60839
489299,60840
475391,60841
460355,60842
266604,60843
405731,60844
384647,60845
293119,60846
8363637,60847
8230499,60848
682738,60849
755033,60850
124709,60851
8298723,60852
470179,60853
378200,60854
6360086,60855
383354,60856
527025,60857
383525,60858
383048,60859
9008063,60860
6167482,60861
242321,60862
384376,60863
10278792,60864
9266691,60865
8322316,60866
6719978,60867
7436825,60868
1865143,60869
6063468,60870
6192878,60871
6058834,60872
2164140,60873
1495944,60874
718359,60875
569247,60876
527330,60877
401344,60878
384582,60879
384132,60880
10029160,60881
7857078,60882
740703,60883
671244,60884
388493,60885
9684621,60886
9292676,60887
1813676,60888
487754,60889
7502325,60890
10188288,60891
10605219,60892
10282174,60893
9104031,60894
9183058,60895
9157416,60896
9705624,60897
8405908,60898
8078459,60899
8360516,60900
8227258,60901
8228685,60902
8228756,60903
8225255,60904
8225117,60905
88354,60906
6973498,60907
624824,60908
2193780,60909
6131755,60910
430575,60911
717454,60912
6295551,60913
5946810,60914
6265213,60915
6234046,60916
6237138,60917
1436844,60918
694670,60919
433358,60920
2003406,60921
1362880,60922
19327,60923
10719193,60924
10236757,60925
7943271,60926
8369500,60927
6295337,60928
6094735,60929
6159776,60930
1346850,60931
9582254,60932
6477151,60933
384155,60934
390764,60935
384167,60936
12806184,60937
12716446,60938
12648316,60939
10009375,60940
10937557,60941
11896149,60942
11710434,60943
6111441,60944
10229126,60945
11051267,60946
11089332,60947
10976718,60948
10731113,60949
10915745,60950
10395130,60951
543237,60952
10700419,60953
8735630,60954
10690648,60955
9987172,60956
10627559,60957
10499862,60958
10436046,60959
10463675,60960
10475193,60961
9487061,60962
10415529,60963
9811908,60964
7579587,60965
9951671,60966
9973509,60967
9989711,60968
9366464,60969
6846764,60970
9664283,60971
9599391,60972
9402843,60973
9900868,60974
8618094,60975
9847241,60976
9670098,60977
9749902,60978
9738744,60979
9692150,60980
8795427,60981
9603257,60982
8008809,60983
9441572,60984
7993306,60985
9390332,60986
8000536,60987
9277824,60988
6343959,60989
8533233,60990
7997873,60991
9016778,60992
9197327,60993
8938908,60994
9034856,60995
9102115,60996
8892660,60997
9092197,60998
8392744,60999
5835727,61000
8470290,61001
8994428,61002
8747667,61003
8530123,61004
1834946,61005
8536129,61006
8789212,61007
8824220,61008
8368243,61009
8634049,61010
8783528,61011
8781737,61012
8717749,61013
8701268,61014
8619779,61015
561621,61016
7460069,61017
8362324,61018
8472905,61019
8457033,61020
8406514,61021
8420258,61022
8348573,61023
7991687,61024
8332573,61025
8330494,61026
6946530,61027
8323982,61028
438810,61029
8253003,61030
8200965,61031
8072352,61032
8026386,61033
8017002,61034
7985557,61035
7942730,61036
7387590,61037
7974830,61038
7182923,61039
7281845,61040
7798348,61041
2011052,61042
7675584,61043
7673742,61044
7641324,61045
7540166,61046
7556465,61047
376271,61048
6625991,61049
7525877,61050
7187073,61051
7310246,61052
7294525,61053
7253287,61054
1468179,61055
5937405,61056
7194595,61057
1380981,61058
6343663,61059
7113160,61060
6920604,61061
6584962,61062
7024195,61063
6870956,61064
6754512,61065
6301882,61066
7027967,61067
6459806,61068
6952873,61069
6787882,61070
6799814,61071
6259154,61072
6618203,61073
6099746,61074
6814986,61075
258154,61076
6722984,61077
6776852,61078
6406862,61079
2221549,61080
6659830,61081
6573790,61082
6540742,61083
6625661,61084
6417076,61085
6514655,61086
6469787,61087
6463137,61088
6280047,61089
1874705,61090
6189113,61091
6210541,61092
6154542,61093
6142025,61094
6113428,61095
2010896,61096
6088482,61097
1377962,61098
5981299,61099
5943560,61100
2245224,61101
2307351,61102
537181,61103
2261763,61104
608298,61105
1984552,61106
2215327,61107
2150500,61108
1970247,61109
1337431,61110
2122964,61111
2102731,61112
1931277,61113
1919418,61114
1849008,61115
1890274,61116
1907337,61117
1857233,61118
1886932,61119
1874924,61120
1322078,61121
1858261,61122
1834083,61123
1829966,61124
1418389,61125
1486701,61126
512587,61127
1407359,61128
655198,61129
1398818,61130
1333714,61131
688036,61132
1322792,61133
1307314,61134
647844,61135
378533,61136
658126,61137
688111,61138
550024,61139
425726,61140
401436,61141
384665,61142
384689,61143
350753,61144
10083031,61145
7711590,61146
2298281,61147
6043644,61148
1812387,61149
10159518,61150
6450750,61151
657134,61152
6741297,61153
405405,61154
386925,61155
377546,61156
258550,61157
392580,61158
384173,61159
9237284,61160
8406503,61161
8432605,61162
8389210,61163
7951238,61164
7693312,61165
8082083,61166
6971752,61167
7452149,61168
7447861,61169
7034082,61170
6730432,61171
5808348,61172
2010564,61173
362174,61174
362321,61175
398275,61176
388994,61177
9628873,61178
8921670,61179
595370,61180
6628250,61181
425630,61182
315621,61183
12255718,61184
7188666,61185
1871636,61186
385173,61187
385672,61188
11285018,61189
8605028,61190
8724505,61191
384776,61192
10081110,61193
9206572,61194
7423519,61195
7538659,61196
1818457,61197
2249811,61198
426179,61199
385862,61200
6077140,61201
9030615,61202
6300613,61203
8816704,61204
8739667,61205
6723522,61206
6421581,61207
8681675,61208
7592092,61209
6240731,61210
8491104,61211
1472217,61212
791725,61213
7557039,61214
7534753,61215
6909846,61216
7430286,61217
6938592,61218
7261456,61219
6529286,61220
6495908,61221
6768466,61222
6740723,61223
6657935,61224
6532964,61225
6319866,61226
6416020,61227
6201056,61228
6091073,61229
6083619,61230
5885286,61231
2255544,61232
1997261,61233
1336310,61234
1885169,61235
1351435,61236
690387,61237
384865,61238
7838152,61239
486399,61240
648090,61241
82465,61242
379831,61243
9093185,61244
5984391,61245
6298339,61246
365813,61247
699907,61248
602540,61249
1402821,61250
1356363,61251
8285909,61252
7398426,61253
216878,61254
371389,61255
10859546,61256
10109976,61257
7349327,61258
9726577,61259
9035616,61260
9593203,61261
9346792,61262
9359077,61263
9268145,61264
8771323,61265
8833051,61266
8984336,61267
8971230,61268
8938229,61269
8910361,61270
8615663,61271
8384289,61272
6643446,61273
7803369,61274
6678965,61275
6652236,61276
5845726,61277
5828125,61278
1898232,61279
1307442,61280
719963,61281
672033,61282
637455,61283
395650,61284
543198,61285
551960,61286
530258,61287
452528,61288
482781,61289
477674,61290
342286,61291
451772,61292
450401,61293
449876,61294
425171,61295
414449,61296
411767,61297
417752,61298
373118,61299
409568,61300
395490,61301
356845,61302
8050674,61303
6481293,61304
177323,61305
385491,61306
382971,61307
384589,61308
364636,61309
385309,61310
10265195,61311
6579242,61312
6213199,61313
7262507,61314
6517099,61315
7101749,61316
1501941,61317
1397985,61318
476976,61319
357813,61320
385499,61321
8839968,61322
448841,61323
9495903,61324
10052696,61325
9235762,61326
9256891,61327
9127361,61328
9044461,61329
7314905,61330
6820013,61331
790401,61332
11186701,61333
11345986,61334
8485077,61335
9559748,61336
9572726,61337
9597684,61338
9116262,61339
8458600,61340
6561272,61341
8204073,61342
7228461,61343
7164531,61344
7659253,61345
6911227,61346
6916007,61347
5898664,61348
6534807,61349
2266182,61350
6315446,61351
6090452,61352
2230929,61353
2207628,61354
1983872,61355
526055,61356
63870,61357
239529,61358
2217666,61359
385824,61360
391932,61361
7578464,61362
7543319,61363
1315262,61364
6097653,61365
6061351,61366
75936,61367
2274899,61368
670712,61369
1420062,61370
754046,61371
658086,61372
504263,61373
500297,61374
377629,61375
138972,61376
381928,61377
383676,61378
7552943,61379
7631558,61380
8002638,61381
7548002,61382
7547123,61383
563664,61384
439193,61385
382305,61386
383544,61387
8043000,61388
9344271,61389
9742674,61390
10767783,61391
10799229,61392
10580312,61393
10491995,61394
10314668,61395
10089018,61396
9782509,61397
9978494,61398
10020887,61399
9998081,61400
9960646,61401
9886662,61402
9520308,61403
9592486,61404
8869165,61405
9566238,61406
9664563,61407
9286977,61408
9749757,61409
9438880,61410
9485185,61411
5861432,61412
1446137,61413
7562957,61414
9182415,61415
8634145,61416
9070947,61417
8609471,61418
8650619,61419
6667936,61420
8951518,61421
8649716,61422
8865265,61423
8720905,61424
6710893,61425
8725771,61426
8519968,61427
8224703,61428
7715587,61429
8405580,61430
7176202,61431
8431733,61432
8331561,61433
7752442,61434
8320349,61435
7402828,61436
8316675,61437
8360123,61438
8339253,61439
8336132,61440
6996498,61441
7162760,61442
7561486,61443
7753510,61444
7931650,61445
2139428,61446
7684446,61447
6637681,61448
7415649,61449
7409760,61450
7374865,61451
7375024,61452
7357415,61453
7129335,61454
7236168,61455
7138667,61456
6684843,61457
7079553,61458
7083921,61459
7071260,61460
6953950,61461
656320,61462
6711937,61463
1901194,61464
1884900,61465
6475660,61466
6400331,61467
470519,61468
6248178,61469
479418,61470
1386953,61471
791309,61472
1841328,61473
1452680,61474
1458983,61475
1457134,61476
1353624,61477
1335352,61478
646261,61479
456520,61480
486449,61481
459808,61482
413185,61483
7513637,61484
592602,61485
523594,61486
196447,61487
7136096,61488
9567626,61489
9215304,61490
746960,61491
650317,61492
532956,61493
412494,61494
577861,61495
588966,61496
35523,61497
8473232,61498
386833,61499
385927,61500
9100068,61501
7365900,61502
6679356,61503
385586,61504
385387,61505
8998786,61506
8324531,61507
6595477,61508
260779,61509
384488,61510
8969280,61511
7945843,61512
8003184,61513
2275669,61514
347256,61515
379145,61516
385993,61517
9178089,61518
6298779,61519
6707216,61520
9469990,61521
8815231,61522
7057300,61523
6523867,61524
479543,61525
389090,61526
386153,61527
376130,61528
386010,61529
418331,61530
11621529,61531
8818849,61532
8439226,61533
1308047,61534
6710489,61535
417276,61536
475795,61537
1968269,61538
8852685,61539
1311421,61540
642328,61541
561550,61542
425980,61543
508472,61544
505138,61545
469685,61546
433994,61547
417161,61548
439262,61549
431126,61550
422286,61551
106675,61552
418430,61553
65761,61554
408891,61555
386340,61556
9653043,61557
402760,61558
394559,61559
393180,61560
386396,61561
11055925,61562
493177,61563
11256302,61564
10649028,61565
6326247,61566
9438982,61567
9032482,61568
6496388,61569
5837655,61570
1495229,61571
297738,61572
9143360,61573
1429928,61574
1953287,61575
10061410,61576
9896219,61577
8459005,61578
6590127,61579
5808065,61580
1826540,61581
1381390,61582
1359861,61583
388809,61584
350512,61585
11268695,61586
10504009,61587
8335213,61588
7703467,61589
7028791,61590
6570065,61591
5821231,61592
568056,61593
424822,61594
2238676,61595
390596,61596
7071578,61597
6478489,61598
388342,61599
9316173,61600
399791,61601
88086,61602
387013,61603
386842,61604
9004224,61605
1822557,61606
387793,61607
386868,61608
6197524,61609
8246183,61610
8317134,61611
272900,61612
284763,61613
375128,61614
351434,61615
7568908,61616
8333203,61617
349381,61618
6948404,61619
8441932,61620
8370677,61621
7104030,61622
188420,61623
11119946,61624
10868828,61625
9499156,61626
395058,61627
305505,61628
215245,61629
8380122,61630
6336125,61631
1364339,61632
62991,61633
365981,61634
9904645,61635
1900278,61636
638744,61637
9314170,61638
9834886,61639
8678089,61640
8371646,61641
8076089,61642
7718858,61643
6659452,61644
7845010,61645
6809565,61646
7167759,61647
7067289,61648
6907780,61649
6800464,61650
6586406,61651
728045,61652
6320424,61653
6382674,61654
1999814,61655
2257589,61656
1303704,61657
97533,61658
385929,61659
264171,61660
403114,61661
394893,61662
602821,61663
387349,61664
9325552,61665
8334582,61666
8232575,61667
5992926,61668
7655966,61669
7236566,61670
7224471,61671
5975718,61672
5865978,61673
5880351,61674
2184152,61675
1412443,61676
1309406,61677
771616,61678
488200,61679
7576799,61680
6145205,61681
5925169,61682
1884448,61683
387536,61684
8077162,61685
413631,61686
388556,61687
10657488,61688
10301221,61689
2241520,61690
8706697,61691
7410091,61692
6662711,61693
10228608,61694
9835810,61695
9840431,61696
9758849,61697
9049497,61698
8773596,61699
8785486,61700
7073003,61701
7820119,61702
1479330,61703
7617651,61704
6987937,61705
1429286,61706
5894328,61707
2294329,61708
1341788,61709
522564,61710
379530,61711
389383,61712
11400652,61713
10946765,61714
10626829,61715
580121,61716
6552295,61717
6422393,61718
1474258,61719
6985061,61720
6511675,61721
6440885,61722
6433056,61723
6329903,61724
12666972,61725
8923073,61726
8290003,61727
8053438,61728
7891276,61729
7392836,61730
7309133,61731
6884803,61732
6375441,61733
6931520,61734
6589738,61735
6487197,61736
1461056,61737
388257,61738
10399422,61739
8503608,61740
7004374,61741
8873466,61742
7131738,61743
636968,61744
543486,61745
6775007,61746
6317394,61747
266412,61748
304165,61749
388052,61750
2245298,61751
393234,61752
392521,61753
72121,61754
389104,61755
388595,61756
213351,61757
7673472,61758
7402951,61759
6455343,61760
1438385,61761
1430878,61762
675374,61763
534593,61764
10721584,61765
423238,61766
9021942,61767
9358669,61768
6461631,61769
6891139,61770
6564671,61771
1429530,61772
2007027,61773
1402298,61774
447069,61775
7206274,61776
496677,61777
557117,61778
529550,61779
432217,61780
466467,61781
360264,61782
453053,61783
388391,61784
9164475,61785
7630114,61786
2139543,61787
8023245,61788
7970806,61789
7398418,61790
6339799,61791
410767,61792
389591,61793
6361295,61794
375277,61795
10272482,61796
10100740,61797
8398293,61798
7777722,61799
7059181,61800
5990489,61801
34503,61802
444712,61803
419876,61804
8772754,61805
523220,61806
381255,61807
10121192,61808
9706830,61809
533759,61810
16703,61811
388550,61812
7674306,61813
388382,61814
6122461,61815
7620150,61816
8821879,61817
6436506,61818
2017371,61819
780310,61820
9200229,61821
1381185,61822
586346,61823
388524,61824
6974727,61825
228774,61826
7978332,61827
7664154,61828
7322771,61829
310133,61830
388587,61831
7769079,61832
7325371,61833
6956202,61834
6565330,61835
6257448,61836
5941237,61837
2197006,61838
554164,61839
654423,61840
566430,61841
781565,61842
725495,61843
9734517,61844
6668803,61845
6385778,61846
218286,61847
9009442,61848
6323043,61849
384177,61850
349992,61851
7824877,61852
10888956,61853
9544949,61854
9114767,61855
8860807,61856
8693941,61857
8257599,61858
8286381,61859
8252186,61860
8217183,61861
7739003,61862
7646930,61863
7071991,61864
6840389,61865
2119963,61866
6274953,61867
6134750,61868
6056725,61869
741009,61870
506837,61871
421257,61872
10024715,61873
9071018,61874
411093,61875
399575,61876
9489854,61877
1307837,61878
8685513,61879
8391490,61880
2001209,61881
7489363,61882
8046301,61883
8042045,61884
6304979,61885
6698234,61886
6621668,61887
6935759,61888
6464035,61889
6424792,61890
5844045,61891
590482,61892
2214817,61893
2216060,61894
1369857,61895
594451,61896
653292,61897
602384,61898
471039,61899
446384,61900
393293,61901
389032,61902
367481,61903
6697563,61904
6408815,61905
9075317,61906
8797143,61907
8330680,61908
7461360,61909
6327545,61910
5978452,61911
2191303,61912
1421123,61913
6262874,61914
1305797,61915
8451149,61916
388777,61917
10264376,61918
8970337,61919
8277358,61920
7023392,61921
7720532,61922
7253922,61923
6867242,61924
6672855,61925
6655989,61926
6404825,61927
6397925,61928
6399952,61929
6138241,61930
462867,61931
1358431,61932
1419102,61933
389476,61934
389362,61935
367678,61936
7700177,61937
9462991,61938
724631,61939
660617,61940
631914,61941
252838,61942
446653,61943
9429661,61944
9028611,61945
7529215,61946
7381844,61947
1842669,61948
509412,61949
433424,61950
444406,61951
408778,61952
379384,61953
9336258,61954
8258367,61955
8223243,61956
7674709,61957
6301147,61958
696921,61959
1308815,61960
236460,61961
6012028,61962
474908,61963
8047675,61964
7093462,61965
414888,61966
10912464,61967
11036558,61968
9025104,61969
10064452,61970
9462024,61971
9209502,61972
9293204,61973
8515118,61974
9078392,61975
9069767,61976
7436194,61977
7629999,61978
8831549,61979
8205781,61980
8403200,61981
8377376,61982
6588390,61983
8063902,61984
8277390,61985
721375,61986
1469470,61987
1935721,61988
8211486,61989
7450461,61990
6593399,61991
6448973,61992
665127,61993
6317433,61994
6304112,61995
6288538,61996
6186193,61997
6020194,61998
5891097,61999
255758,62000
1314542,62001
472740,62002
454307,62003
402342,62004
488455,62005
255449,62006
10097750,62007
9758437,62008
9345757,62009
8318744,62010
6560587,62011
2145981,62012
6132351,62013
419456,62014
12900293,62015
10256651,62016
11377332,62017
11299983,62018
9521190,62019
592683,62020
9564092,62021
8701264,62022
8699919,62023
8510101,62024
8493127,62025
7420881,62026
7548230,62027
1895122,62028
766823,62029
740763,62030
374526,62031
1360566,62032
390488,62033
6885000,62034
389586,62035
10834309,62036
10774613,62037
9534336,62038
9282791,62039
8198292,62040
1853223,62041
7400749,62042
1324919,62043
6922813,62044
6503658,62045
2060598,62046
398831,62047
524641,62048
274584,62049
8595844,62050
395634,62051
6159971,62052
37605,62053
340962,62054
687987,62055
388593,62056
315128,62057
1356342,62058
6342247,62059
1931203,62060
580765,62061
8657931,62062
157557,62063
684991,62064
363388,62065
8342976,62066
7942392,62067
411625,62068
389598,62069
389714,62070
335297,62071
412080,62072
389870,62073
2208218,62074
2134669,62075
550760,62076
9790714,62077
9710545,62078
9863904,62079
9560822,62080
9196671,62081
8406380,62082
8343656,62083
8117227,62084
7345853,62085
767495,62086
8031516,62087
7455362,62088
699444,62089
7462892,62090
7066901,62091
7207015,62092
7218972,62093
6758261,62094
6918611,62095
7178103,62096
7053355,62097
7052395,62098
7043854,62099
7034749,62100
6879399,62101
2245308,62102
6808495,62103
6756083,62104
6379606,62105
6428720,62106
6428448,62107
6402963,62108
6237796,62109
791606,62110
691344,62111
413952,62112
8802973,62113
2288289,62114
5828076,62115
381863,62116
1847040,62117
8644375,62118
6989741,62119
9412461,62120
6135154,62121
10155791,62122
7928021,62123
10602564,62124
1848716,62125
532072,62126
1414434,62127
11177000,62128
8415761,62129
7468866,62130
7644253,62131
2203010,62132
7000243,62133
2289203,62134
6696264,62135
2216659,62136
1420691,62137
1864523,62138
708737,62139
512224,62140
391177,62141
12807084,62142
12500784,62143
10071015,62144
9851460,62145
9475191,62146
8637686,62147
9108358,62148
9061386,62149
6171717,62150
8917709,62151
8458414,62152
8749514,62153
7990079,62154
8335825,62155
8242964,62156
7805283,62157
6400778,62158
7531856,62159
7483838,62160
7340428,62161
563940,62162
7015050,62163
6555354,62164
784998,62165
6610361,62166
6372000,62167
6345263,62168
6318542,62169
6340610,62170
680898,62171
1432665,62172
481368,62173
8618897,62174
6306374,62175
6395748,62176
389801,62177
6164045,62178
131559,62179
371094,62180
6092130,62181
391208,62182
391256,62183
390271,62184
12430307,62185
9790824,62186
9037635,62187
11090544,62188
10546224,62189
10859059,62190
10569328,62191
8988348,62192
10095291,62193
9250914,62194
9959915,62195
9970136,62196
9958314,62197
9756490,62198
8625066,62199
8002223,62200
9434768,62201
7716210,62202
9598210,62203
9398086,62204
8378481,62205
9356796,62206
9389759,62207
8517734,62208
7161863,62209
9192260,62210
9245147,62211
6416713,62212
7994272,62213
9066696,62214
9062199,62215
6909652,62216
8991465,62217
8897538,62218
8612968,62219
8054244,62220
8017351,62221
8249014,62222
7643643,62223
6547648,62224
6569399,62225
501089,62226
6146204,62227
6075709,62228
2300627,62229
1825110,62230
1813896,62231
787202,62232
640889,62233
662940,62234
529107,62235
442659,62236
427929,62237
421963,62238
390785,62239
9601280,62240
9550329,62241
9222585,62242
7807006,62243
7546885,62244
6433214,62245
6223691,62246
5995693,62247
1390534,62248
1476388,62249
644647,62250
10187562,62251
9998919,62252
7393045,62253
2175439,62254
1485343,62255
11485461,62256
7717551,62257
9424519,62258
9447138,62259
9223509,62260
8739875,62261
8522660,62262
8382367,62263
8349143,62264
8206469,62265
8221944,62266
7809900,62267
7799507,62268
1825897,62269
7128796,62270
6672356,62271
6827170,62272
5983312,62273
122896,62274
6465236,62275
6392582,62276
1991926,62277
5872484,62278
2235704,62279
602229,62280
514545,62281
390259,62282
7768006,62283
7216687,62284
759078,62285
306505,62286
9089161,62287
7914827,62288
2185936,62289
1982034,62290
478318,62291
390587,62292
9540719,62293
7456390,62294
7619700,62295
7711546,62296
6950799,62297
455042,62298
441417,62299
1485054,62300
237893,62301
6888186,62302
742002,62303
458552,62304
432338,62305
252890,62306
394654,62307
573091,62308
5840641,62309
429167,62310
390466,62311
8415708,62312
8409069,62313
8401325,62314
6371303,62315
7338143,62316
6585106,62317
7296059,62318
6791444,62319
1825036,62320
6489432,62321
391515,62322
61577,62323
9503498,62324
11084412,62325
10973122,62326
10688191,62327
10494699,62328
10326361,62329
9931791,62330
9535685,62331
9391054,62332
8612853,62333
8350257,62334
8365974,62335
8339214,62336
6674478,62337
7965902,62338
6000037,62339
7660201,62340
7322799,62341
7216209,62342
6135237,62343
6883739,62344
6978147,62345
6682715,62346
6753938,62347
6674657,62348
6652564,62349
6349798,62350
6447698,62351
5852127,62352
1468114,62353
5872363,62354
607373,62355
446349,62356
390670,62357
390575,62358
6106787,62359
394357,62360
383587,62361
10488795,62362
9545244,62363
9623831,62364
8970487,62365
8692810,62366
7635583,62367
6780718,62368
688446,62369
502814,62370
401415,62371
390572,62372
6434666,62373
394789,62374
738878,62375
7965678,62376
7487195,62377
8265717,62378
8481382,62379
7398747,62380
5892771,62381
6633328,62382
6654676,62383
